index,period_bin,radius_bin,period,radius_earth,t0,b,rp_rs,a_rs,duration,u1,u2,recovered,match,n_transits_in_data,found_period,found_t0,found_depth,found_sde,found_snr,found_detected,n_detections,runtime_s
201,6,0,8.569487423468296,0.8676586276528111,2004.5205512455534,0.6976868319147889,0.007954597517654729,17.622777361112117,0.11272157434914894,0.4,0.2,False,none,6,0.5936161112882413,2027.1765270913043,4.793679237324877e-05,4.877784136316995,4.700170659016355,False,0,5.274331608998182
202,6,0,8.267657579434074,0.9444078895255396,2002.595143752616,0.6788696672129731,0.008658226189712296,17.20650948415434,0.11422410214974496,0.4,0.2,False,none,7,2.5689967475320525,2028.2399674753206,0.00019777099085604988,4.467624981970579,5.089947253024119,False,0,5.232646707998356
203,6,0,8.829120856774649,0.7250187823161315,2007.6887515494147,0.10881663733050362,0.006646891325988958,17.976953642759902,0.15653405178225027,0.4,0.2,False,none,6,0.5936161112882413,2027.1765270913043,4.813038185880192e-05,4.97483358833201,4.9746351754957745,False,0,5.273963745999936
205,6,0,12.294647524604212,0.713429260923718,2001.7090315483388,0.4082518591060556,0.006540639886585547,22.417224735814354,0.1606868118384732,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.818558451402666e-05,4.965285934888642,4.8075944706028135,False,0,5.109995153001364
204,6,0,12.214788965548118,0.7477771740512105,2006.2885003017043,0.07164100564270322,0.006855537722892087,22.32004689782659,0.1750067855053611,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.780747131105656e-05,4.874520718117348,4.86191867914711,False,0,5.4050562150005135
206,6,0,11.131837528133861,0.7677793144354189,2002.8602470842716,0.1929314172991105,0.007038915114849138,20.980493374016255,0.16699619236638022,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.850300732761603e-05,5.080323934482695,4.80798741188665,False,0,5.204588026997953
207,6,0,11.72189415311483,0.7970311810587773,2004.2969299083138,0.6883774986661575,0.0073070929652306865,21.71549104504685,0.1264444178200933,0.4,0.2,False,none,5,0.5936161112882413,2027.1765270913043,4.76073026822732e-05,4.837428925305321,4.84653093750929,False,0,5.447835103001125
208,6,0,9.48486284020005,0.9238922671763597,2000.0689874256657,0.5070035926439278,0.008470141252375362,18.856387485113775,0.13967859579996728,0.4,0.2,False,none,6,0.5936161112882413,2027.1765270913043,4.665312289486856e-05,4.510138232220322,4.637097248756504,False,0,5.2877113510003255
209,6,0,9.241706895230466,0.7405316676987794,2001.0445636226182,0.8166893434166845,0.006789111728833672,18.532723704648223,0.09356200008308836,0.4,0.2,False,none,6,0.5936161112882413,2027.1765270913043,4.7909338906304555e-05,4.881010920066346,4.782530481503794,False,0,5.528832292002335
210,6,0,8.126553200968376,0.849859164357634,2001.4181426955645,0.5207457793018961,0.007791414023558179,17.010172296710984,0.13132905617952415,0.4,0.2,False,none,7,0.5936161112882413,2027.1765270913043,4.815509169675547e-05,4.849283752881047,4.878469369113616,False,0,5.366997868997714
211,6,0,12.378841571041097,0.9267978256540023,2004.597053662449,0.4395864488799984,0.008496779088405623,22.51945075084717,0.1588881354082509,0.4,0.2,False,none,5,0.5936161112882413,2027.1765270913043,4.7698910722537846e-05,4.865566976610014,4.709366465442692,False,0,5.341594531000737
212,6,0,8.613895643217667,0.840695035169766,2006.73182882988,0.285827346809281,0.007707398309352141,17.683607277267768,0.1499248466292193,0.4,0.2,False,none,5,0.5936161112882413,2027.1765270913043,4.8477383124745366e-05,5.0698354543826465,4.790860880981586,False,0,5.399124783001753
213,6,0,8.42689042646013,0.8618502680049754,2007.8839789580195,0.8478426386671656,0.007901347124281349,17.426734793503748,0.08400124482972239,0.4,0.2,False,none,6,0.5936161112882413,2027.1765270913043,4.767396020566306e-05,4.830806428977631,4.71437606988104,False,0,5.2630258569988655
214,6,0,12.026561383729085,0.7084757242465296,2010.5924714225346,0.02122529556970897,0.006495226414858115,22.09015545996878,0.17444497738376297,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.794394515117428e-05,4.938594707618208,4.81528540563339,False,0,5.311401143000694
215,6,0,8.131476972019163,0.9276467266325551,2002.2246946948355,0.300169102734187,0.008504561717888602,17.01704242861366,0.14654475512134668,0.4,0.2,False,none,7,0.5936161112882413,2027.1765270913043,4.8323365365754434e-05,4.997274594937889,4.821341205598392,False,0,5.330427726999915
217,6,0,10.48744021259113,0.7765966811851773,2008.7034783851423,0.8317532828590231,0.007119751749701278,20.162797545317016,0.09411207630751735,0.4,0.2,False,none,5,0.5936161112882413,2027.1765270913043,4.757287494183693e-05,4.833133073552919,4.68477628411041,False,0,4.69619412999964
216,6,0,8.840200454382833,0.7925839683793644,2002.1836674228402,0.7678767648246343,0.0072663214154382975,17.99198992865388,0.10206890434276326,0.4,0.2,False,none,6,0.5936161112882413,2027.1765270913043,4.7327886503634176e-05,4.7451733806708365,4.785505174790901,False,0,5.151688739002566
218,6,0,10.261563685712018,0.7651808792306173,2006.809849850308,0.4756775873917898,0.007015092950727038,19.872239864752583,0.14598112313329584,0.4,0.2,False,none,5,0.5936161112882413,2027.1765270913043,4.783062880286959e-05,4.885815239984422,4.743686757822829,False,0,5.330868809000094
219,6,0,8.149748087173506,0.9426217987426998,2000.6535228347213,0.09719969509291321,0.00864185150863995,17.042523983918457,0.15290791924574823,0.4,0.2,False,none,6,0.5936161112882413,2027.1765270913043,4.722912391397216e-05,4.8433908162047965,4.78709912477598,False,0,5.189825132001715
220,6,0,11.741011353713613,0.7327230559170707,2008.5928603655943,0.6303331084422316,0.006717523247009729,21.739095116374752,0.1350324602860252,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.7856657647948886e-05,4.8931404679988555,4.700571605696612,False,0,5.369262952997815
221,6,0,10.83505170587681,0.8553377514652224,2003.8265050344344,0.525735865629002,0.00784164109906617,20.605909250198,0.14400612479963099,0.4,0.2,False,none,5,0.5936161112882413,2027.1765270913043,4.75394352855707e-05,4.6856462500764735,4.716105744779569,False,0,5.149529199999961
222,6,0,9.607912991000195,0.8840159666057378,2000.9797016576022,0.3387477849504784,0.008104559776639438,19.019123493330817,0.15276611394729428,0.4,0.2,False,none,6,0.5936161112882413,2027.1765270913043,4.773912931332891e-05,4.978591803515188,4.868693955240968,False,0,5.0676654359995155
223,6,0,11.801523791450172,0.9342546043669446,2003.8820648835372,0.38358852049602005,0.008565142003899396,21.81372572483364,0.16070651216874862,0.4,0.2,False,none,5,0.537304539809093,2027.4736252802638,4.002193716590163e-05,5.146076891981646,4.055803107210792,False,0,5.416546610002115
224,7,0,18.49434493421419,0.7156700004089371,2011.3889094957747,0.5514359171238243,0.006561182736248731,29.430462895568557,0.16849085172808753,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.720375534550403e-05,4.69853873967209,4.763973785593597,False,0,5.337420173000282
225,7,0,15.83979851700255,0.8727553165687781,2015.66594873059,0.19639185848772425,0.00800132339313975,26.54223924185845,0.1878591246379993,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.794473257851983e-05,4.871316311800268,4.680266982545032,False,0,5.230559786999947
226,7,0,14.340440563330533,0.7246004001859064,2009.088706436663,0.5749842154414989,0.006643055645286373,24.839687049339275,0.15190967804791722,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.801168646983989e-05,4.952587887408123,4.8264847474860035,False,0,5.2927787139997235
227,7,0,17.011823716249516,0.9186149439819798,2010.064817772335,0.18138020129350138,0.00842175934197422,27.83588540223778,0.1930181539806954,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.758683442529499e-05,4.799859978344427,4.728718900706442,False,0,5.361658968999109
228,7,0,18.175444915084306,0.7760401673957135,2017.0550637803517,0.8877475166210617,0.007114649693354319,29.091167967056492,0.09462957448723372,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.7916701292338715e-05,4.88297324872005,4.845042509468262,False,0,5.425368650001474
229,7,0,12.63489105799139,0.9360250911175264,2000.5242875020103,0.48640956883820385,0.008581373628944509,22.828924851879073,0.15572892739424773,0.4,0.2,False,none,5,0.5936161112882413,2027.1765270913043,4.8360259082613766e-05,5.087224465648132,5.00292296551931,False,0,5.472220066003501
230,7,0,19.529671319195753,0.78137061350822,2002.2934780180497,0.5890091968157293,0.007163518628743392,30.51882064237348,0.1664632436101572,0.4,0.2,False,none,2,0.5936161112882413,2027.1765270913043,4.880742709323371e-05,5.132980183510267,4.935107231229616,False,0,5.1298629800003255
231,7,0,19.964050023447776,0.8319300826673325,2000.1534831484553,0.7958416487020644,0.0076270422024730675,30.96969229217325,0.12686343965774954,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.776360831704185e-05,4.9090268825012595,4.771567208056466,False,0,5.1223498939980345
233,7,0,19.606580294476743,0.8076615849801402,2009.6742155657967,0.8786373161045062,0.007404551322641701,30.598891399833686,0.10055937108084015,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.739104261919369e-05,4.754550155209949,4.777123665589495,False,0,5.199363384999742
234,7,0,16.966915840303894,0.8902622230822401,2011.5739445923305,0.7306844285868437,0.008161824759294,27.78687630766429,0.13506822131496574,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.7646639396492496e-05,4.8449845321875955,4.817735509397876,False,0,5.164230925998709
232,7,0,18.884994497079603,0.8234844079010277,2006.81624322221,0.43173149080407314,0.0075496131982658405,29.843450337574442,0.18341982502802195,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.698901908428699e-05,4.631477003113253,4.778683819402494,False,0,5.402516444002686
235,7,0,14.56188954218178,0.8738849157750086,2005.7320295605946,0.2253549926822798,0.008011679432664343,25.094754171293044,0.18152866045408356,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.8102805025318496e-05,4.932844196809646,4.896138953494318,False,0,5.003897259000951
236,7,0,14.460448751001865,0.9199458588334848,2005.4566441495485,0.7720352871767208,0.008433961020879474,24.97807533624688,0.11962422048859724,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.7314596328895675e-05,4.7193579590151895,4.784161353955375,False,0,5.028506462000223
238,7,0,15.429363821314977,0.8830927997713566,2001.9767127389634,0.7815515239339139,0.00809609628607401,26.081734552536542,0.11996664950331154,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.6893964249283826e-05,4.560821435798652,4.7114217395994,False,0,5.100943256999017
237,7,0,19.2624760827564,0.828931723134765,2001.3038603866353,0.47835332381957746,0.007599553576722502,30.23981981320182,0.1798585443879894,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.748740440774224e-05,4.679767967992484,4.786837150566662,False,0,5.519993754998723
239,7,0,17.805920620218888,0.9165154837648521,2000.638232411915,0.7393603374564811,0.00840251172488228,28.695518693042835,0.13549943699009365,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.7081929687942115e-05,4.673395479578122,4.783917977899871,False,0,5.406965342001058
240,7,0,16.713727740854942,0.7575790287982622,2011.6099488350744,0.5780826758674531,0.006945400033891327,27.509751858358193,0.1595053965616959,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.845759005922545e-05,5.01510875987307,4.899733859201869,False,0,5.49278874400261
241,7,0,14.090061198097843,0.7014265050080496,2011.3526560643209,0.6272784442343352,0.006430599959166079,24.549710606584537,0.14385568715789923,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.7704261410541626e-05,4.818696817376319,4.876616340472236,False,0,5.3537775479999254
242,7,0,12.75980233216766,0.8108948477656178,2004.0524882239129,0.2406520432903873,0.007434193515213291,22.979139155633373,0.17297116728622963,0.4,0.2,False,none,4,0.5936161112882413,2027.1765270913043,4.842591348519498e-05,5.0645539373507775,4.896530918607199,False,0,5.264386319999176
243,7,0,15.59116004056749,0.8651657474989612,2010.88911148439,0.8137575253787827,0.007931743070465897,26.263750482351355,0.1124476723046004,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.776866021283244e-05,4.811282337255825,4.857971672575975,False,0,5.260121125000296
244,7,0,16.271162648483912,0.8109172167333601,2015.9309953043878,0.7122684090285756,0.007434398591414467,27.021960095299846,0.1366196009033594,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.818383688476313e-05,4.978722434274321,4.872053619711262,False,0,5.339401370001724
245,7,0,19.80403766130243,0.8375022767073665,2005.8258738368709,0.12008520456791004,0.007678127455896585,30.803988536587312,0.2047823423429178,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.788017089008001e-05,4.923686494695999,4.869312072512772,False,0,5.462803222999355
246,7,0,19.664554788425143,0.7105364704878401,2013.3606977358825,0.2326601119023648,0.006514119106538009,30.659180076149724,0.1999658313695191,0.4,0.2,False,none,2,0.5936161112882413,2027.1765270913043,4.846342372977208e-05,5.089479588884015,4.881060689702384,False,0,5.405329171000631
247,7,0,16.39196509728479,0.7735383516550872,2009.262431831658,0.41824675755636576,0.007091713325702618,27.155541739629637,0.1760824668359927,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.8145055547510474e-05,4.904984542155891,4.868132289100108,False,0,5.31371893600226
249,7,0,18.59308029312121,0.9268388284730343,2000.5834146199234,0.17041639284454682,0.008497154997676958,29.535116431435743,0.1992213823237124,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.75612085616417e-05,4.8007482581666014,4.836874278585365,False,0,5.212845988997287
248,7,0,19.68704542989565,0.8096810275986525,2004.4308262291424,0.08871974005080482,0.007423065347314885,30.682552526756574,0.20499330199272875,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.839684869628602e-05,4.885182782785978,4.834827693075993,False,0,5.621233396999742
250,7,0,19.423596393052403,0.7188979783916192,2009.242021752562,0.3779056810721064,0.006590776478337769,30.408212217367645,0.18973746872352554,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.729505788436672e-05,4.782226923359796,4.745734153884519,False,0,5.276186402999883
251,7,0,19.529830890474265,0.864627629808453,2018.5930141048748,0.6243902529209997,0.007926809667502218,30.51898688243345,0.16122178902744852,0.4,0.2,False,none,2,0.5936161112882413,2027.1765270913043,4.721276472285929e-05,4.684537398662415,4.773864767446976,False,0,5.375772720002715
252,7,0,15.662722143326528,0.8068569301168441,2012.0195748177598,0.4081610069462055,0.007397174336608083,26.344054720927307,0.17435655699025956,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.7454569785720935e-05,4.6859674066068235,4.831812946057201,False,0,5.159908738998638
253,7,0,19.24735306679875,0.8291312319046373,2010.6111239746485,0.6057976675659482,0.007601382650871018,30.223990171617352,0.16326228481165045,0.4,0.2,False,none,3,0.5936161112882413,2027.1765270913043,4.8500807974138915e-05,5.115209313158438,4.928087883143305,False,0,4.98137709099683
254,7,0,14.580076914741,0.8515390518953057,2012.1207400026046,0.085833814158838,0.007806815045124981,25.11564489833541,0.18560100965980247,0.4,0.2,False,none,2,0.5936161112882413,2027.1765270913043,4.741076518843812e-05,4.787894504051414,4.699716054186537,False,0,5.209692058000655
255,7,0,19.386147487665447,0.7483514671947574,2014.109290442735,0.7011988218969935,0.00686080277837413,30.369114737685617,0.14687183870931153,0.4,0.2,False,none,2,0.5936161112882413,2027.1765270913043,4.74926078072313e-05,4.7620885415806695,4.7205380333372515,False,0,5.043349552001018
257,0,1,0.6646225320643994,1.0258813369427753,2000.316270637228,0.7436538515449553,0.009405165667895236,3.2049493060759078,0.04669710367520366,0.4,0.2,False,none,80,0.5936161112882413,2027.1765270913043,4.762708374217439e-05,4.7701095864344225,4.604670369925181,False,0,5.336317395998776
256,0,1,0.5310711889958071,1.0132945793087562,2000.2421150892105,0.4459853203399852,0.009289771677862841,2.7597703953829384,0.05728822299311427,0.4,0.2,True,exact,100,0.5310909766745957,2027.3268507479045,0.00010549173878815488,12.520321523043805,8.135833859171532,True,1,10.079034491001948
258,0,1,0.7886419447619742,1.147662449876279,2000.6467138905646,0.7133601601317267,0.010521641327520332,3.5921768130965996,0.051392204591682325,0.4,0.2,True,exact,66,0.7885901607107564,2027.459851922499,0.00012453150563096482,11.200606821293155,8.1005279121279,True,1,10.09117059699929
259,0,1,0.6365003516177695,1.1739882091307448,2000.3654181286436,0.4163746555756947,0.010762992951928708,3.1138920735926474,0.061404488695922625,0.4,0.2,True,exact,84,0.6364278404118822,2027.099109922299,0.00013781510156318788,15.111353329753232,11.588691367985883,True,1,10.091882502998487
260,0,1,0.6231716189167128,1.106798856834789,2000.5433394187617,0.6092528399738083,0.010147008464536393,3.0702676365685124,0.05376855800583077,0.4,0.2,True,exact,86,0.6231577241044267,2027.3410295323235,0.00011725283430241706,12.486460869687605,8.423365993619024,True,1,10.397410772999137
262,0,1,0.5517984162112641,1.1110700059047232,2000.3636634611764,0.5782279381204062,0.010186165882795624,2.8311187789566765,0.05331094697678564,0.4,0.2,True,exact,95,0.5515556437797946,2027.40708592021,0.00010720122410179389,11.919207778683779,8.234127511396633,True,1,9.709751496000536
261,0,1,0.5244129293300104,1.019124615555092,2000.419977528236,0.31952984032177334,0.00934322079987341,2.736655001171331,0.060091457709128805,0.4,0.2,True,exact,100,0.5242845425360901,2027.1623397943406,7.631344225367265e-05,9.003607311897403,7.102200014390411,True,1,10.157082663998153
264,0,1,0.706748958041999,1.115126567053908,2000.3037337523288,0.7879330443796391,0.010223355982933061,3.338985824770444,0.04411678068752181,0.4,0.2,False,none,76,0.7067274740925584,2027.1591596405174,0.00010124241121334254,9.49336558404387,6.905931569679653,False,0,5.344741859000351
263,0,1,0.5349629983748536,1.025353419548086,2000.5328333775929,0.03148117727387798,0.009400325780105861,2.7732367942893674,0.06340892839657872,0.4,0.2,True,exact,99,0.535055801206224,2027.280133810311,0.0001024387139320071,11.679443000321976,8.318967735031771,True,1,10.537589801002468
265,0,1,0.6852115012742279,0.9588477524924818,2000.24486664506,0.4614708795549456,0.00879060924273724,3.270801739530993,0.061224167041219274,0.4,0.2,False,none,76,0.6851774899501825,2027.652867827174,8.774928723287445e-05,7.400735851077805,6.019521019016334,False,0,5.062634005000291
266,0,1,0.5319188413281227,1.1711738469415283,2000.4360171153005,0.09245828276932826,0.010737191193298492,2.7627062277096246,0.06317448717162484,0.4,0.2,True,exact,100,0.5319934686139985,2027.565260649314,0.00012251565484955318,14.145995989230025,11.15293991644757,True,1,9.470153926999046
267,0,1,0.5092237482706555,1.285278484458285,2000.2843748724642,0.41322688518540995,0.011783289782554818,2.683553287972805,0.057666188206666885,0.4,0.2,True,exact,104,0.509200193498559,2027.2756961929235,0.00013812611955021925,14.734658589990286,11.186837703868862,True,1,10.146366839999246
268,0,1,0.5340753047190979,1.1642164488567035,2000.386714355561,0.3335900708976133,0.010673406543701223,2.7701680885439877,0.06022896391802872,0.4,0.2,True,exact,99,0.5340533701403666,2027.6253937521587,0.00010399956141737832,12.684716036218703,9.001875926919647,True,1,9.675958730000275
269,0,1,0.6549469942137475,0.9790645887301778,2000.2850314633797,0.24117914382055436,0.00897595494233139,3.1737683603333933,0.06562040221954578,0.4,0.2,True,exact,80,0.6548993109204049,2027.1438404977366,9.736475718324922e-05,10.471268646595103,7.744610511570339,True,1,9.883734508999623
270,0,1,0.5039059634360036,1.110387243533164,2000.1797593337485,0.284924597427038,0.010179906393530076,2.6648378572286076,0.060065006765852476,0.4,0.2,True,exact,105,0.5039114628084217,2027.3909064916547,0.00011122483034708974,14.006179096424633,10.260149180526783,True,1,8.550107818999095
272,0,1,0.7734071731512839,0.960268885706373,2000.3243586516994,0.42048370428264636,0.008803638033525683,3.5457647746791863,0.06486754603560389,0.4,0.2,False,none,69,3.0924508405661477,2026.6165598495293,0.00015933758932762387,5.831796644578629,5.935683014832385,False,0,4.560164292000991
271,0,1,0.5078810897006849,1.228783597259833,2000.1314821191652,0.20685313902531,0.011265350958290846,2.6788341037146415,0.06138105059872443,0.4,0.2,True,exact,104,0.5079629291619294,2027.558578903911,0.00012844393923083786,14.69331336339649,11.494633421601556,True,1,10.052795650000917
275,0,1,0.7661865931650337,1.0431087852822112,2000.6608490478127,0.823498831257685,0.00956310499268143,3.5236612971488035,0.041776584787340296,0.4,0.2,False,none,69,0.5936161112882413,2027.1765270913043,4.770289827238372e-05,4.913804346795177,4.789279901256981,False,0,4.937249435999547
273,0,1,0.5213656636117724,1.1105082164022584,2000.5009704060403,0.33460213501956704,0.010181015459300337,2.7260432462011237,0.05975085492992729,0.4,0.2,True,exact,102,0.5213036735320415,2027.609744148666,0.00012080668705005682,14.668497555420652,11.235680303409065,True,1,9.807895601999917
274,0,1,0.6200425669026577,1.2099542330025777,2000.2634960724167,0.05089974671204491,0.011092725447051517,3.0599814547305275,0.06638548235152118,0.4,0.2,True,exact,86,0.6200623685142729,2027.5480436937949,0.00015479458146683278,16.866505012995102,12.398490214139214,True,1,9.8002230159982
276,0,1,0.5115997745660703,1.1529147226327605,2000.4447393502796,0.7263835069371477,0.010569793578301005,2.6918944083879373,0.04469942736508103,0.4,0.2,True,exact,103,0.511392100830599,2027.557687594022,0.00013366439276407682,11.42283181287696,8.490927685150908,True,1,10.45106196600318
279,0,1,0.7637216365935527,1.0138695219700058,2000.3890464469694,0.8282516208934938,0.00929504268805073,3.516099748355625,0.04123015876357415,0.4,0.2,False,none,69,0.5936161112882412,2027.1765270913043,4.7487388852518464e-05,4.723653394027275,4.687777206183067,False,0,4.984876925998833
277,0,1,0.6221614705487061,1.0269117440185147,2000.6211410787087,0.36662417785616414,0.009414612325031607,3.0669488457852423,0.06218452852978521,0.4,0.2,True,exact,87,0.6224080696951606,2027.3752657468917,9.48717037381197e-05,11.746295113826788,7.62808843158411,True,1,9.636109128998214
278,0,1,0.7003167047423402,1.0972947340305903,2000.6619367989656,0.5955636332615839,0.010059875726779514,3.3186958167220526,0.05629815548694475,0.4,0.2,True,exact,75,0.7001230667218484,2027.2695528375134,0.00012304023475162573,11.188666627002137,7.906495907248719,True,1,10.267242652000277
280,0,1,0.5909782873405597,0.991422807198814,2000.391627768714,0.5399249250504018,0.009089253710787344,2.9635946865973595,0.05584983353532852,0.4,0.2,False,none,90,0.5910418224263011,2027.5839524774433,0.00011145609488949493,5.710976695957221,5.323094411329303,False,0,5.3297866790017
282,0,1,0.6726834256766818,1.0735548979074854,2000.4477436172706,0.8910837566474451,0.009842231557199557,3.2308114165172794,0.03288923044260479,0.4,0.2,False,none,77,0.6728403764298706,2027.3530030780282,0.00010974046349609967,8.026612234943908,6.256824336769356,False,0,5.250218109998968
281,0,1,0.5477604418208014,1.1735836157255999,2000.5119176507735,0.8013423791974492,0.010759283684719633,2.817290089294643,0.04012040954320448,0.4,0.2,True,exact,98,0.5478918627541547,2027.3498262749536,0.000124819377365748,12.651293761763528,9.394190660880591,True,1,10.213358689001325
283,0,1,0.6457502101930868,1.212686503626824,2000.6237741030568,0.4752932691504232,0.01111777459937077,3.143987626814919,0.05986770566542039,0.4,0.2,True,exact,82,0.6458757030876463,2027.0980913265935,0.00014373816837198738,15.630686934741625,11.269839136783679,True,1,10.241794211000524
284,0,1,0.6881546573285461,1.1867407570789095,2000.4491276756264,0.24477639741467644,0.010879906889068553,3.2801609925378203,0.0667062062384953,0.4,0.2,True,exact,78,0.6880222898920401,2027.2899005557895,0.00014786442209069328,14.290867163873651,11.89593133732269,True,1,10.080102616000659
286,0,1,0.5206492841162497,1.0105817068403078,2000.1974378352354,0.8130068978089563,0.009264900365672225,2.723545537945779,0.03847295385333988,0.4,0.2,False,none,102,0.5207359282859011,2027.2719531667,9.509720364442309e-05,8.117649627890113,6.814473741087026,False,0,5.100619198998174
285,0,1,0.5566904257354515,1.2772956053721252,2000.1126272286115,0.6870401549351609,0.01171010363752185,2.847827146061713,0.048208978093773044,0.4,0.2,True,exact,95,0.5564976273076858,2027.3873290505767,0.00014030454818658722,13.799585588188934,10.61494245386743,True,1,9.980252348002978
290,1,1,1.0702726326803336,1.035112029207829,2000.1902350562086,0.6169370042898848,0.009489791624968312,4.403189781788891,0.0627928974343949,0.4,0.2,False,none,50,1.0707260888221988,2026.9374230538883,0.00011199020654539815,7.603863349587645,6.63052444683567,False,0,4.934819428999617
287,0,1,0.5559180058839672,1.0212241371003488,2000.415796483293,0.5915479776208186,0.009362468979214797,2.845192255853298,0.05278117606332124,0.4,0.2,True,exact,95,0.55596199262689,2027.6555490970509,9.88314686484193e-05,12.138659184012093,8.00661974032212,True,1,10.066808528001275
288,1,1,1.2005793120984163,1.2170947158255312,2000.9932901029683,0.10538552693465107,0.011158188597106253,4.753699167155226,0.08148150887796894,0.4,0.2,True,exact,45,1.200609710786867,2027.404819887311,0.00016079143233727056,13.704350590913434,10.159096815807969,True,1,10.012067253999703
289,1,1,0.9038690266025516,1.237594091239561,2000.7345113484216,0.02627100177754286,0.011346124584353953,3.9340643581231367,0.0747786809027806,0.4,0.2,True,exact,58,0.9038350816928056,2027.8509899507842,0.00014266848624400197,13.482593779513309,10.50023344725069,True,1,9.94035432199962
293,1,1,1.147958594483787,0.9501851923665556,2000.712307294474,0.8289092225091964,0.008711191857744901,4.613762908634264,0.04640221415967926,0.4,0.2,False,none,46,0.918217796609037,2027.5754401482711,0.00014745907223034926,5.3538225517354014,5.417247462630994,False,0,5.14609426899915
294,1,1,0.869021929217271,0.96465161646028,2000.2082248511367,0.346373733528712,0.008843818420217496,3.8322892526015844,0.06939960851817761,0.4,0.2,False,none,60,0.8693407527011957,2027.1507352087372,0.00010375778002258418,8.90518226445532,6.377292047959597,False,0,5.007189241998276
291,1,1,1.018470523288495,1.1929464471116624,2000.0158628435943,0.5777728948008418,0.010936799963091699,4.259939521641381,0.06413750253074581,0.4,0.2,True,exact,52,1.0181720944391375,2027.5144421227735,0.0001404700435778672,10.542087559467657,7.899599660727307,True,1,9.998690093998448
292,1,1,0.8198543601199668,0.9637106550310056,2000.0825034370246,0.006536956146465356,0.008835191790790939,3.6863417747019893,0.07234011168153898,0.4,0.2,True,exact,65,0.8197038246245829,2027.1361637126113,0.00010436547111070116,10.879715258599427,7.846038770203902,True,1,9.856105385999399
296,1,1,1.2050549239889623,1.0567397961487843,2000.8826463703801,0.8431327523939756,0.009688072579871441,4.765505975909086,0.04553762373571625,0.4,0.2,False,none,43,0.5936161112882413,2027.1765270913043,4.8612069716069684e-05,5.116893450465578,4.9341523018908875,False,0,5.259699228001409
297,1,1,1.0316853402005404,0.9577727513344294,2000.0745246115623,0.5459259519713936,0.008780753752028352,4.296709219178495,0.06580401088862893,0.4,0.2,False,none,52,0.5936161112882413,2027.1765270913043,4.7966253187814445e-05,4.836639442106875,4.712494945112133,False,0,5.162640214002749
298,1,1,0.9916631381861511,1.1630554315725152,2000.3978132231455,0.7510756102197408,0.01066276246674236,4.1848565026744335,0.05208688664622004,0.4,0.2,False,none,53,0.9917765773151496,2027.179237118759,0.00012198763379867028,7.2491065481033745,5.923906091892333,False,0,4.973681408999255
295,1,1,1.0679388447002518,1.1422965288606137,2000.7501596079658,0.619992631718201,0.010472447162176053,4.396786522593939,0.06266717698869234,0.4,0.2,True,exact,49,1.0678131839936,2027.45314209984,0.0001087722418126047,8.843514013690418,7.427020580191435,True,1,9.674661370001559
302,1,1,1.052980302958998,1.0193567739366525,2000.337611759612,0.1751045925725527,0.00934534920202007,4.355633094572404,0.07723690065147251,0.4,0.2,False,none,50,1.0530868499451085,2027.7161955985728,0.00010278897706583745,9.166436051716056,6.823855049705678,False,0,4.69880523699976
299,1,1,0.8282184734264684,1.1470260578964808,2000.4550713328751,0.5898180251929886,0.010515806956834187,3.7113712531107494,0.059539337993410116,0.4,0.2,True,exact,64,0.8283383951869859,2027.7843857911705,9.704073798644242e-05,10.008091015095397,7.048637185470777,True,1,10.043560313999478
