regime,n_sectors,seed,cdpp_1h_ppm,n_skipped_variability,rotation_period,period,sde,snr,depth_ppm,n_transits,snr_threshold,detected,rotation_warning
moderate,1,10049,182.4536597569523,0,6.84999999995199,0.9629274476275353,4.010570787665973,4.073746946100076,102.60848816356915,28,7.0,False,False
moderate,1,10050,175.2916309954477,1,6.84999999995199,0.5675189354083461,3.772917168161698,5.543523754067199,201.99845075097312,46,7.0,False,False
moderate,1,10051,179.28753961046542,0,6.523809523763799,3.5466237701187824,6.054526558915895,8.878405503994344,180.97654742976755,8,7.0,False,False
moderate,1,10052,171.93923235675135,0,7.210526315738938,6.603815428408722,2.734669459970258,6.08703270026052,222.5641045361382,4,7.0,False,False
moderate,1,10053,171.0578432962421,0,6.84999999995199,1.1802178962983019,4.689164630911201,4.731065231779887,93.39861853507881,24,7.0,False,False
moderate,1,10054,171.589662576887,0,7.210526315738938,3.8543035918463895,4.4054237329103225,5.798744137924234,217.3737118562613,8,7.0,False,False
moderate,1,10055,160.81179799016536,0,7.210526315738938,1.0795031298558657,4.213816791531521,4.955979156697348,80.87712448479056,25,7.0,False,False
moderate,1,10056,159.97646599299782,0,6.84999999995199,0.6689178595684888,4.031253563843784,4.212307890564172,109.22511006017376,39,7.0,False,False
moderate,1,10057,174.9351229199188,0,6.84999999995199,11.616200044872613,3.460079578315426,4.913286135159189,231.0393783034881,3,7.0,False,False
moderate,1,10058,167.92732207426232,0,6.84999999995199,0.6133871993010205,4.623116233119152,5.039059258962425,106.34875538184652,42,7.0,False,False
moderate,1,10059,169.8257822254226,0,6.84999999995199,1.7686107248096579,4.5621634895578955,4.770733991637162,94.83735782811476,16,7.0,False,False
moderate,1,10060,193.03709005242087,0,7.210526315738938,3.568614416753464,4.5070371627056875,5.3165803044891815,130.07071747739298,8,7.0,False,True
moderate,1,10061,182.03593699700673,0,6.84999999995199,3.4997662079080594,4.3891760267889515,7.032039832412441,124.33237577091916,8,7.0,False,True
moderate,1,10062,173.5860922247618,0,7.210526315738938,2.0236260558640753,4.474946065546868,5.916486361733757,111.36149067447754,14,7.0,False,False
moderate,1,10063,175.434854737216,0,6.84999999995199,0.7961007210907716,5.259169304486447,4.690685284738612,99.10900436793656,34,7.0,False,False
moderate,1,10064,169.97430185821815,0,6.84999999995199,1.679786331245504,4.826540389812805,4.423902357188448,98.08539398215021,16,7.0,False,False
moderate,1,10065,157.85511879488098,0,6.84999999995199,7.375780127410937,4.12047094019601,7.685933986815809,451.98969677262556,3,7.0,False,False
moderate,1,10066,158.3449404917097,0,6.84999999995199,1.5967572623345252,3.8145044272896844,3.8679872419055985,93.18688640125305,16,7.0,False,False
moderate,1,10067,185.34411136219845,0,7.210526315738938,3.620793958766479,3.455591884325101,4.595349098958818,130.99564778262794,8,7.0,False,True
moderate,1,10068,173.06962163842664,0,7.210526315738938,4.745521222712977,3.8763270969590544,6.9235599623593895,209.77730223792346,6,7.0,False,False
moderate,1,10069,176.09499601093813,0,6.84999999995199,0.5002027067056823,5.098463607464883,4.086000257176715,76.97271227546932,53,7.0,False,False
moderate,1,10070,185.2011960766267,0,6.84999999995199,0.9334327272424062,3.5756545371514825,3.4739956894839708,76.41125647284142,28,7.0,False,False
moderate,1,10071,195.7040595757715,2,7.210526315738938,0.5759483805072912,3.983420190020166,4.107248984877477,88.10093255162687,45,7.0,False,False
moderate,1,10072,171.38699602607142,0,6.84999999995199,3.4136028795047015,5.558816845694767,5.601936408352064,149.4489281093081,7,7.0,False,True
moderate,1,10073,183.81166104791552,0,6.84999999995199,1.0781639448682283,5.090148931854828,5.634837215960514,247.49069982055173,25,7.0,False,False
moderate,1,10074,166.72888234024967,0,7.210526315738938,3.4400806760524256,6.263091414216124,4.923214327350457,180.06669520431728,8,7.0,False,True
moderate,1,10075,170.0113501272212,0,6.84999999995199,6.783035890216374,5.565785325657505,6.330669017144419,229.2225584392682,4,7.0,False,True
moderate,1,10076,179.39759388329372,0,6.84999999995199,1.1774107621724108,4.599877984140371,4.438545725386215,103.05029242596575,22,7.0,False,False
moderate,1,10077,177.39326819574524,0,6.523809523763799,0.680954742708853,5.02740958845115,4.8761190393830125,91.23847185921186,38,7.0,False,False
moderate,1,10078,190.64656110207935,0,7.210526315738938,6.570274440176101,3.3727193248239,6.1998019178875365,218.73953464390806,4,7.0,False,False
moderate,1,10079,175.1881017622643,0,6.523809523763799,0.7459207633928632,4.107821623463074,4.286302437821683,71.43074719151431,36,7.0,False,False
moderate,1,10080,174.76102462933437,1,7.210526315738938,0.7066303293341111,3.8496369387386,3.5136032289657373,71.70932114319851,36,7.0,False,False
moderate,1,10081,177.67846473485233,2,6.227272727229082,0.7638967151380023,3.5153810186109276,3.9641424363616347,96.75147265908457,35,7.0,False,False
moderate,1,10082,157.4798499277359,0,6.84999999995199,0.970519370827698,4.582756955707658,5.026836702347886,94.22548709969725,27,7.0,False,False
moderate,1,10083,170.97998557684454,0,6.523809523763799,3.5522886719781237,4.006326485702183,4.961279929341188,211.47385479614033,6,7.0,False,False
moderate,1,10084,151.6273921551864,0,7.210526315738938,0.5650085165493482,4.2652941274714316,5.696371608077942,229.09142262905746,47,7.0,False,False
moderate,1,10085,166.29478548683247,3,6.523809523763799,7.100580479601468,3.1402763815036545,5.563235481305357,147.84163039838205,4,7.0,False,False
moderate,1,10086,170.3965667509233,0,3.5128205127958925,0.8461122769936046,4.054198946195681,4.687689561927565,214.85842635715625,31,7.0,False,False
moderate,1,10087,157.51549329691485,1,6.84999999995199,2.793390223254506,4.4756007062172385,4.428844803115806,116.00939979128367,9,7.0,False,False
moderate,1,10088,175.95853382947462,0,6.84999999995199,3.450466967041013,4.331601611980368,6.987301747583716,113.90940035660435,7,7.0,False,True
moderate,1,10089,178.53620253995336,1,6.84999999995199,1.0001212695868393,4.223669086189559,3.500409598583896,90.10354411520538,26,7.0,False,False
moderate,1,10090,180.43970268679496,4,6.84999999995199,0.6013552259056674,2.7239714606207612,4.504620970363147,196.64582994061152,44,7.0,False,False
moderate,1,10091,170.13452340546382,0,7.210526315738938,1.7727824626493505,4.299273534333802,5.086664600118472,96.49515154663834,16,7.0,False,False
moderate,1,10092,173.88926626702025,0,6.84999999995199,0.504644750637302,3.380762734927333,4.8220010949423635,80.38864137394074,53,7.0,False,False
moderate,1,10093,177.08060868046076,0,7.210526315738938,4.732795076308177,5.593957481553331,6.639385687670425,263.7756102817912,6,7.0,False,False
moderate,1,10094,183.95193543424173,0,6.84999999995199,3.4491560454108474,4.725224193300939,7.458736998633997,136.6095105921339,8,7.0,False,True
moderate,1,10095,185.95391039297775,1,3.424999999975995,3.449680354285952,3.89006087150518,4.649960429174884,160.28170817095065,8,7.0,False,True
moderate,1,10096,185.27393650010876,0,6.84999999995199,3.51843448192538,3.8300745974453947,6.810193732431521,154.75156901112453,8,7.0,False,True
moderate,1,10097,173.70847274838013,0,7.611111111057767,0.5581089537559694,4.7496708611148275,4.371269307616555,82.5588591518711,47,7.0,False,False
moderate,1,10098,176.10228896097266,0,6.84999999995199,0.9498924860475878,3.935804411058895,4.71772517231317,114.02453191811102,28,7.0,False,False
moderate,1,10099,177.16323652115045,0,7.210526315738938,2.7837121509746554,3.923509981701692,4.254121092547624,128.4280910522906,9,7.0,False,False
moderate,1,10100,173.43521094282085,0,6.84999999995199,0.5232216602361776,3.9060798713008658,4.5799263834278845,104.19732181188301,50,7.0,False,False
moderate,1,10101,177.5826413341596,0,6.523809523763799,7.086563657675858,3.6576227026031867,5.746233619130662,232.8549191917828,4,7.0,False,False
moderate,1,10102,169.9401281452984,0,6.84999999995199,1.5112711894305229,4.627188367041742,5.91378982592024,154.61835885111074,18,7.0,False,False
moderate,1,10103,178.39187622783663,0,6.84999999995199,3.621986597167738,4.345310700122539,5.9909928653737845,140.88689281333,8,7.0,False,False
moderate,1,10104,183.16703215243217,0,6.84999999995199,0.5155247298524439,5.340991049529268,5.573393964314361,96.77270840591223,51,7.0,False,False
moderate,1,10105,178.57135079291854,0,6.84999999995199,2.847620955655258,3.7781464532264413,4.818888819164994,150.07220437124323,10,7.0,False,False
moderate,1,10106,161.7283613500427,0,7.210526315738938,7.138275195385268,3.693308302315792,5.525767097769286,238.63918644406735,4,7.0,False,True
moderate,1,10107,170.0110566381717,0,6.523809523763799,5.578547528302755,3.847714645452494,3.37330517830894,142.7619305343075,5,7.0,False,False
moderate,1,10108,175.10668000637153,0,6.84999999995199,1.195686318744101,4.939785984195603,4.684118873084132,102.04189610418801,22,7.0,False,False
moderate,1,10109,173.74823520354505,0,6.84999999995199,10.672131179489716,4.673864840404866,6.631443358404159,424.4716801895532,3,7.0,False,False
moderate,1,10110,163.49483698963104,0,7.611111111057767,1.0392255082329669,4.812083417424056,4.911213916184048,138.47912631748116,25,7.0,False,False
moderate,1,10111,161.48859930913366,0,6.84999999995199,0.5811366885631968,4.896763473245361,5.010246527349893,113.16685597628774,45,7.0,False,False
moderate,1,10112,175.47306490287588,2,7.210526315738938,1.0721717223993978,3.4411621164124857,4.459110006452656,113.50045244939989,24,7.0,False,False
moderate,1,10113,166.76485616768298,3,7.210526315738938,10.867749998279397,3.3223388361662205,4.853526818636964,212.83086347123614,3,7.0,False,False
moderate,1,10114,170.08508935509167,0,7.210526315738938,0.6438944406523012,4.742648306487944,5.132663854824204,93.45078575595522,42,7.0,False,False
moderate,1,10115,173.5123974190127,2,6.84999999995199,0.6784064097293289,3.6606770504127035,3.9075725804045547,106.11705995589027,39,7.0,False,False
moderate,1,10116,163.56563768848707,0,6.523809523763799,0.5928542340451187,4.695755758676417,4.800705517805071,93.86815271139604,44,7.0,False,False
moderate,1,10117,165.14363206551545,0,6.84999999995199,0.6161437890138806,5.438111905984257,5.61259885904994,93.37355268090874,42,7.0,False,False
moderate,1,10118,186.01034911792817,0,7.210526315738938,3.4081591424988393,4.423422637011214,6.071952079469561,161.20344495806904,8,7.0,False,False
moderate,1,10119,167.33228935858207,0,7.611111111057767,0.586327172055065,3.7735936087280213,4.4290744750145565,80.69563413359847,46,7.0,False,False
moderate,1,10120,183.64911932036273,0,6.84999999995199,0.7694709646190138,4.404966132181454,3.8543896252828636,101.14009015516068,34,7.0,False,False
moderate,1,10121,193.56470170224733,0,6.84999999995199,0.7795164720957123,4.163511605476858,4.14918900246393,95.81305453243428,34,7.0,False,False
moderate,1,10122,186.2860356181982,0,7.611111111057767,1.2340303465529754,4.826224582984968,4.002793569162969,92.33428547983368,21,7.0,False,False
moderate,1,10123,159.55572851980287,0,6.84999999995199,1.0855363265675078,5.725902517278302,5.373219722894706,84.4006376741202,25,7.0,False,False
moderate,1,10124,188.2054924463821,0,6.84999999995199,1.287553577150399,3.7002587363785224,5.282028916222402,194.4502290441852,22,7.0,False,False
moderate,1,10125,168.76378581627125,1,6.84999999995199,0.5693189179361692,4.5705722956120365,4.256792748233929,76.33338391110911,46,7.0,False,False
moderate,1,10126,172.62885472537144,0,7.210526315738938,2.804167318760921,4.392378531844529,5.894701708679767,210.41874135774296,10,7.0,False,False
moderate,1,10127,170.66742186894714,0,7.210526315738938,0.8694051654303515,4.783999628534925,5.67047063062124,211.18110636275668,30,7.0,False,False
moderate,1,10128,160.99411858849552,0,6.84999999995199,0.5885147138941943,4.852189372912477,5.288083807103623,181.6900172303404,44,7.0,False,False
moderate,1,10129,173.26400125517898,0,6.84999999995199,1.4003873379358545,3.796019347372818,5.161167367754358,203.37031922434966,20,7.0,False,False
moderate,1,10130,179.03433055219762,0,3.605263157869469,0.7659119716085331,5.605555341147293,5.235200235289681,87.64865797883381,35,7.0,False,False
moderate,1,10131,176.2354226745449,0,7.210526315738938,13.285076319249882,4.381916669710858,7.196284358529853,507.2975328892504,2,7.0,False,False
moderate,1,10132,178.45075438535483,0,6.84999999995199,1.3041314109571744,4.504330288790813,4.54951360037791,111.62135970588238,21,7.0,False,False
moderate,1,10133,161.27333789834958,0,6.84999999995199,7.121838129711812,5.301367854959918,6.27380089343868,328.59880166569155,4,7.0,False,True
moderate,1,10134,160.87750456523455,0,6.84999999995199,2.168477462872205,6.358735306011398,5.856984661394805,347.1208206562437,12,7.0,False,False
moderate,1,10135,159.580912810354,0,7.210526315738938,1.422412141364599,3.6254211396842506,5.030386154403124,85.38900720689301,20,7.0,False,False
moderate,1,10136,168.63092442537342,1,7.210526315738938,3.614378806845342,3.7397533300655312,4.5346773970293235,126.55567296659953,8,7.0,False,True
moderate,1,10137,172.14160923003362,0,6.84999999995199,1.523649487076529,4.476587002725291,4.391099645382657,102.04968820104466,18,7.0,False,False
moderate,1,10138,175.87827506121855,0,7.210526315738938,7.082435777137726,5.068350058501276,11.579000005995422,406.8795029779082,4,7.0,False,True
moderate,1,10139,184.65648610673966,0,6.84999999995199,0.7433175907581772,5.004484364428407,5.6837320454885285,100.38005493273604,36,7.0,False,False
moderate,1,10140,165.29675517292642,0,3.5128205127958925,3.396867403419087,4.915749479393891,5.651357563968891,167.22525852919114,8,7.0,False,True
moderate,1,10141,182.6385751352811,0,7.210526315738938,0.7125985942280818,4.407338024701213,4.470533808631691,100.91852311644445,38,7.0,False,False
moderate,1,10142,170.08259485018087,0,6.84999999995199,0.8316825527600733,4.711309115689303,3.9436417608111256,77.9453687007603,32,7.0,False,False
moderate,1,10143,170.65829921124168,1,3.5128205127958925,0.5707485544616259,3.3091808549795885,4.769712858823301,121.87446878675345,46,7.0,False,False
moderate,1,10144,185.76035863248413,0,7.210526315738938,1.4286235561053553,4.140405007919161,5.0917678875085235,103.88649612180778,18,7.0,False,False
moderate,1,10145,183.64802430169186,0,7.210526315738938,0.522956629768268,3.999090473434194,4.60078729309106,140.1555304634261,50,7.0,False,False
moderate,1,10146,169.1893765642278,1,6.523809523763799,0.5440789318180776,3.91350428893932,3.630244753196276,64.17766323740804,48,7.0,False,False
moderate,1,10147,171.3586817508192,0,6.84999999995199,3.5355001803237154,4.758431158770622,4.873836453399423,127.92030589781066,8,7.0,False,True
moderate,1,10148,172.29262967420587,0,7.210526315738938,1.4713778596085751,4.388144929676475,5.631130805452974,221.89407784056758,18,7.0,False,False
moderate,1,10149,178.80217932236513,0,6.84999999995199,5.236196806648785,3.4677764050128257,4.867573081651888,193.85032761087828,6,7.0,False,False
active,1,20000,831.3553419532963,0,2.9782608695443438,2.995237819596556,4.288081228370376,9.055853834891254,1430.8936078821778,8,7.0,False,True
active,1,20001,862.1201343443963,3,3.044444444423107,12.934059819909208,3.443634782905472,5.061707893655697,2119.8904423658237,3,7.0,False,False
active,1,20002,886.0205089860199,0,2.9782608695443438,2.9527463615021823,3.8875976391032485,10.1476359405101,1510.8946943063195,10,7.0,False,True
active,1,20003,1197.222448342455,5,1.4891304347721717,2.110166310408495,2.0165117897763403,1.4283671172930719,503.40678649385404,13,7.0,False,False
active,1,20004,857.5994014899995,4,3.044444444423107,10.52846474413251,2.669652227832559,3.639465907055318,1820.8528440342154,3,7.0,False,False
active,1,20005,613.8564605350218,0,3.044444444423107,nan,nan,nan,nan,0,nan,False,False
active,1,20006,1037.8177746915344,5,3.044444444423107,1.7349728572063299,1.1323088078980907,1.6973511437783775,443.8089130776035,16,7.0,False,False
active,1,20007,895.0403963530327,4,2.9782608695443438,5.022726840049151,2.7725340256656974,3.263343382639481,1292.4784221191032,4,7.0,False,False
active,1,20008,820.9610784929091,0,2.9782608695443438,2.9816106985098703,4.107989610613231,12.045109051235096,1542.8166397694065,9,7.0,False,True
active,1,20009,717.8307021175519,0,2.9782608695443438,3.016253800848545,4.8415829535309385,18.003664499724913,1422.9107196813695,9,7.0,False,True
active,1,20010,903.4037396537581,6,2.9782608695443438,1.4462114872189518,1.353770684441005,4.2169486768630735,707.8160779407928,19,7.0,False,True
active,1,20011,1052.7045744837235,0,3.044444444423107,1.512343559247357,4.927202399242657,13.972988591893603,1493.1088660670166,17,7.0,False,True
active,1,20012,827.6037210715328,3,2.9782608695443438,11.258681348652452,2.7507868515759935,3.5408297965441284,1384.446271029849,3,7.0,False,False
active,1,20013,945.8732373742894,9,2.914893617000847,6.8870995302653375,1.5681976596951184,2.936671606296567,1555.9420450272921,3,7.0,False,False
active,1,20014,617.2354922290382,0,2.914893617000847,2.956788461950771,2.980847973618093,9.324796587525608,1028.657133758437,8,7.0,False,True
active,1,20015,885.569707164599,1,2.914893617000847,2.951923648374191,2.910164826871482,7.013667232420341,1344.4663970085812,9,7.0,False,True
active,1,20016,859.43726024362,5,2.9782608695443438,7.576142808013012,2.5200383578053986,3.5128994012717674,1003.677852043472,4,7.0,False,False
active,1,20017,767.0412830616575,3,2.9782608695443438,3.066254692782088,2.533331376297401,6.968092790639448,1080.2772656232085,9,7.0,False,True
active,1,20018,793.3505999221536,1,3.044444444423107,3.0623732488539552,4.184115021058801,6.67557311108138,1094.5487979465706,9,7.0,False,True
active,1,20019,904.2025731281122,0,2.9782608695443438,nan,nan,nan,nan,0,nan,False,False
active,1,20020,842.151450251468,0,3.044444444423107,nan,nan,nan,nan,0,nan,False,False
active,1,20021,1102.3503393601911,4,3.044444444423107,12.180355342211714,2.162914256646505,3.377520000444035,1938.5281528621067,2,7.0,False,False
active,1,20022,826.3372305508768,4,2.9782608695443438,1.3789480797793425,2.8604790511716907,2.872657514956371,615.9389891742251,19,7.0,False,False
active,1,20023,1048.4405457941793,5,2.9782608695443438,1.9169855453606994,2.7082427148196357,2.680039120924188,689.7280344614343,14,7.0,False,False
active,1,20024,1061.3594748964263,10,2.9782608695443438,12.879782273093626,1.9044022972127364,3.507486469075616,1871.986099861722,3,7.0,False,False
active,1,20025,677.9774310098151,1,2.9782608695443438,3.006565150832118,3.139183132322197,7.239587626545797,970.4288951278838,9,7.0,False,True
active,1,20026,781.2083050625699,0,3.044444444423107,13.018213665310714,2.90623098675679,7.296966534435287,3221.9141628223592,3,7.0,False,False
active,1,20027,630.5910754007903,0,2.9782608695443438,2.998806255104243,4.309950725693766,14.66069205627324,1109.4072520955178,8,7.0,False,True
active,1,20028,647.0157852526635,0,3.044444444423107,6.04532571260105,3.6642876196331318,6.861978536889187,1317.6671697686659,5,7.0,False,True
active,1,20029,860.274631262603,2,2.9782608695443438,12.963254563489675,2.939203007637509,5.126102335976948,2458.8567440627653,3,7.0,False,False
active,1,20030,897.1250093749626,6,2.9782608695443438,10.416772407983327,2.310631415959367,5.061489974042682,2198.3362187041334,3,7.0,False,False
active,1,20031,1024.9075832134104,0,3.044444444423107,nan,nan,nan,nan,0,nan,False,False
active,1,20032,763.8584323013223,0,2.9782608695443438,1.491757881294167,4.213932572061479,14.363086658588974,1012.2009220971951,18,7.0,False,True
active,1,20033,972.0990877872906,0,2.9782608695443438,2.9940998512917703,3.777047268942935,10.875362879734858,1646.5677048916882,10,7.0,False,True
active,1,20034,1025.0047323919641,10,2.9782608695443438,1.2710254712176845,1.2123324951124579,1.7719498030680225,345.38843839815314,20,7.0,False,False
active,1,20035,823.5304358053198,7,2.9782608695443438,7.606720897273932,2.0524159702802947,3.1425460717224314,1022.7922336338846,3,7.0,False,False
active,1,20036,904.1614273659812,0,3.044444444423107,nan,nan,nan,nan,0,nan,False,False
active,1,20037,808.7815012131036,5,3.044444444423107,3.673364208061975,0.9300014479032638,2.314355544864424,669.891328965666,7,7.0,False,False
active,1,20038,914.9419326123707,0,3.044444444423107,1.5005131965578675,4.928018956381773,11.109615311564989,1292.5527600090581,17,7.0,False,True
active,1,20039,1041.920419860225,5,3.044444444423107,3.08182972674285,2.646653426893787,6.8189795374656965,1270.0684292558105,9,7.0,False,True
active,1,20040,699.5389613327601,0,2.9782608695443438,2.9836508073974186,4.531026711543084,9.350393700466917,1453.7108383158027,9,7.0,False,True
active,1,20041,970.8985420015493,2,3.113636363614541,1.5207958424656027,3.472914763235312,9.813773223103231,1254.7158582748575,17,7.0,False,True
active,1,20042,728.5094806773435,5,2.9782608695443438,1.1476088954073727,1.9817083362666121,2.209914143017627,301.91930774126075,23,7.0,False,False
active,1,20043,926.3999736473144,2,3.044444444423107,2.94512635329334,3.029657212741406,11.629306987119861,1550.2471526583906,10,7.0,False,True
active,1,20044,1051.721983327721,1,3.044444444423107,1.4876443436761728,4.219499818644915,14.0409267649249,1433.5898899355825,17,7.0,False,True
active,1,20045,800.451189386113,0,2.9782608695443438,2.972936958063831,3.3675977004958066,9.973588747389602,1265.3037777243803,10,7.0,False,True
active,1,20046,1057.232867071736,0,2.9782608695443438,1.502719559838291,3.7612852142639985,19.78539990983364,1361.985337661853,18,7.0,False,True
active,1,20047,859.0404761878268,5,2.9782608695443438,2.5899443265707913,0.7231519400784379,2.2067980557316123,552.3680816228449,10,7.0,False,False
active,1,20048,1079.0515589215577,0,3.113636363614541,1.232156054865872,3.0081225239585874,3.0298314909729385,503.9127287875811,22,7.0,False,False
active,1,20049,687.7223356473429,0,2.9782608695443438,1.520372108574706,4.338884798485785,6.859706738606723,984.2910866533216,18,7.0,False,True
active,1,20050,885.5916511761402,12,3.044444444423107,3.6785791589240655,1.5751483043796775,2.9922752308913263,708.0524827475232,6,7.0,False,False
active,1,20051,924.7195240853566,0,3.044444444423107,nan,nan,nan,nan,0,nan,False,False
active,1,20052,733.9381831168408,1,2.9782608695443438,3.010986021614336,3.860245164850636,6.704035363345002,1238.356166599619,9,7.0,False,True
active,1,20053,953.7671842634892,0,3.044444444423107,2.9887193316316414,4.204891878534949,11.12075844196922,1691.5474840896172,10,7.0,False,True
active,1,20054,872.0578121631244,4,2.914893617000847,4.928945537029578,2.457887629961987,3.6043899091376526,1080.7498173509566,4,7.0,False,False
active,1,20055,881.8815646392313,0,3.044444444423107,1.5054630075022843,3.8544993015044935,15.170775816874723,1327.9075601986267,17,7.0,False,True
active,1,20056,968.5611691913928,2,3.044444444423107,2.9777609647041854,2.984229059122106,5.947415329424349,1389.138985881222,9,7.0,False,True
active,1,20057,774.3159134093131,0,2.9782608695443438,1.5127267328495515,3.957275105549584,11.058652333872573,924.0027316899102,17,7.0,False,True
active,1,20058,1041.4570265569555,8,2.9782608695443438,2.361619281906818,1.9798908227554286,1.9545763425029032,529.7783759381502,12,7.0,False,False
active,1,20059,1015.4161713587821,0,3.044444444423107,3.0353403676326303,3.6868810882682923,6.099103873526442,1498.728231605795,9,7.0,False,True
active,1,20060,836.4416734871041,6,2.9782608695443438,5.982860215769998,2.2590670525594394,5.776892542167504,1435.9244683520567,4,7.0,False,True
active,1,20061,1103.805672223497,1,3.044444444423107,13.028771321808616,3.4749116934008977,5.06799647691726,3144.980791576213,3,7.0,False,False
active,1,20062,782.6712261821622,2,2.9782608695443438,2.96083609574833,3.4638441210151747,5.972982108077526,1120.8436048821823,8,7.0,False,True
active,1,20063,1024.9708926755761,3,2.9782608695443438,1.2465355359176113,2.2118484369848885,2.4828487392837943,470.80247378605833,21,7.0,False,False
active,1,20064,801.0190408737108,6,2.9782608695443438,5.013954827515034,1.883602615130415,2.7866157915865277,950.0957429215973,4,7.0,False,False
active,1,20065,768.6775273815199,0,3.044444444423107,3.0048899673113674,3.5951075607087546,10.227550067882271,1303.4878001620953,8,7.0,False,True
active,1,20066,822.4589007452822,2,3.113636363614541,13.200869385002873,1.424270747815133,4.991905397664799,2999.218886513888,2,7.0,False,False
active,1,20067,1153.900477794011,0,2.9782608695443438,1.4937243085222878,5.276901123109374,21.79372909935404,1877.0024392577022,17,7.0,False,True
active,1,20068,947.549063378171,3,2.9782608695443438,2.944454944473345,3.1667318997658027,7.570111883600945,1659.412394582782,8,7.0,False,True
active,1,20069,950.6418517045098,0,2.914893617000847,2.9866000959707804,4.517640151109725,7.324389555064397,1673.9583264585578,8,7.0,False,True
active,1,20070,929.1079945581018,6,3.044444444423107,1.541743175189076,1.733212508706317,6.091335831062881,863.5116177863056,18,7.0,False,True
active,1,20071,726.8236568783277,0,2.9782608695443438,3.0237514183388368,5.5212871905383505,9.061355572631486,1282.6274399466708,9,7.0,False,True
active,1,20072,1007.2387545629371,2,2.9782608695443438,13.016894559930181,2.6506681194854553,5.331127600929911,2859.516554427177,3,7.0,False,False
active,1,20073,1118.2861487882892,0,3.044444444423107,1.5011975830921376,5.170406173878509,16.201760698758395,1591.7951976262002,18,7.0,False,True
active,1,20074,1041.5415094254965,1,2.914893617000847,2.9473654885963305,3.6568545488021296,7.449107714838797,1797.2032064839104,8,7.0,False,True
active,1,20075,916.0747738832519,0,3.044444444423107,1.491002252620253,4.303049461167977,10.69737150942205,1245.8002982425053,18,7.0,False,True
active,1,20076,966.9000354641227,3,2.9782608695443438,6.03216936733733,3.8415824421335842,5.073311333505049,1389.5883537049513,4,7.0,False,True
active,1,20077,850.8647773058227,10,2.9782608695443438,13.04165004283357,1.4764196710280164,3.3152071893114186,1400.6778670921926,2,7.0,False,False
active,1,20078,872.6989569654381,10,2.9782608695443438,3.239781528078671,1.8456862139235104,2.6121212449242295,699.2580560526429,8,7.0,False,False
active,1,20079,921.9860089113463,8,2.914893617000847,1.2272651175043223,1.6179648260425887,2.3307562682960636,428.5053255120852,22,7.0,False,False
active,1,20080,806.2961383817717,4,2.9782608695443438,1.2018206951610728,2.101590632905652,2.506037098949703,383.29697020378364,22,7.0,False,False
active,1,20081,769.2153224738684,0,3.044444444423107,1.4488150670390212,3.52457006013548,7.01210757124585,991.4748364989734,18,7.0,False,True
active,1,20082,1038.8202400716475,9,2.9782608695443438,4.923205047393511,1.7783373631897823,2.8324473844030886,1258.369766221845,4,7.0,False,False
active,1,20083,1135.9971915647936,0,2.9782608695443438,1.5123818722395677,4.8483839514982,13.260350644830153,1495.6829847443398,18,7.0,False,True
active,1,20084,868.6655456362175,5,2.9782608695443438,1.5598146213840471,2.5978916535006293,4.243260330406382,786.6366229484223,18,7.0,False,True
active,1,20085,850.0950360510632,0,2.914893617000847,3.0149550872185062,4.441395631922924,6.45037365822657,1260.5434153701856,9,7.0,False,True
active,1,20086,1191.8882747647162,0,2.9782608695443438,nan,nan,nan,nan,0,nan,False,False
active,1,20087,676.1066354900611,1,2.9782608695443438,2.9452009637231873,3.0976784779499855,6.692218069827367,997.1128774622917,10,7.0,False,True
active,1,20088,874.6459083236917,5,3.044444444423107,5.154335380879972,2.3558247237364855,3.2627414051234616,1133.2118049832695,4,7.0,False,False
active,1,20089,829.2264543719708,6,3.113636363614541,3.246929844439073,2.5707627852117976,2.596988668794193,768.0329704842226,8,7.0,False,True
active,1,20090,881.1619085983749,3,3.044444444423107,6.891811893609132,2.3858160778499116,4.454821325818301,2060.9930868974448,3,7.0,False,False
active,1,20091,821.1791565807282,0,3.044444444423107,12.963254563489675,3.9369876555050114,5.12971038880453,2402.7289581728396,3,7.0,False,False
active,1,20092,882.3377534103084,6,2.9782608695443438,5.873829727896713,2.1643046595336455,4.482031805910299,1424.74774149548,4,7.0,False,True
active,1,20093,740.4331267799066,2,2.9782608695443438,1.1513362293784737,2.673051039454364,3.5372971903623074,359.320816631592,24,7.0,False,False
active,1,20094,843.4745015348067,5,2.9782608695443438,2.183637189813128,2.2549050550664913,3.3344547145794823,770.680559094794,12,7.0,False,False
active,1,20095,1093.9696566173059,3,2.9782608695443438,3.054625094852019,3.019068557342558,4.433573822136847,1386.3135115316227,9,7.0,False,True
active,1,20096,783.8671770485417,3,2.9782608695443438,12.710260121944724,2.9569154712015635,3.8419401589286157,1437.3341459603673,3,7.0,False,False
active,1,20097,941.3083878099551,0,2.9782608695443438,nan,nan,nan,nan,0,nan,False,False
active,1,20098,817.644883170852,0,2.914893617000847,2.7744892978249935,3.8554269713715397,3.610345077665852,914.5566409594074,9,7.0,False,True
active,1,20099,755.0939375147381,0,2.9782608695443438,2.995465465153203,3.7728476117715153,9.940617142456698,1224.9634865845183,9,7.0,False,True
active,1,20100,894.8133307159297,0,3.044444444423107,1.512343559247357,4.713145010235153,10.225332160489666,1190.8237119540033,18,7.0,False,True
